id,num_rep,num_rep_per,len_conversation,total_compound_conv,tot_pos_sen,tot_neg_sen,avg_w2v_score,sum_w2v_score,Is_satisfied
voip-e54437a6f0-20130325_131749,0,0.0,8,0.1836,0.75,0.0,-0.0054140734,-0.043312587,1
voip-e54437a6f0-20130325_133648,9,0.6428571428571429,28,0.15184999999999998,0.5,0.08333333333333333,-0.005960981348135437,-0.15498551505152136,1
voip-e54437a6f0-20130325_140347,0,0.0,12,0.10818333333333334,0.3333333333333333,0.0,-0.004423894533167847,-0.04866283986484632,1
voip-e54437a6f0-20130325_141052,2,0.25,16,0.0193,0.25,0.0,-0.007977047,-0.12763275,1
voip-e54437a6f0-20130326_195047,8,0.4444444444444444,36,-0.01857777777777778,0.16666666666666666,0.16666666666666666,-0.006628466,-0.23862477,1
voip-e54437a6f0-20130326_195611,4,0.5,16,0.059887499999999996,0.25,0.0,-0.0066095996,-0.10575359,1
voip-e61fa89add-20130326_011204,2,0.2222222222222222,18,0.0,0.0,0.0,-0.003891276,-0.07004297,1
voip-e61fa89add-20130326_100409,2,0.4,10,0.07464,0.4,0.0,-0.006824539,-0.06824539,1
voip-e72dba1759-20130325_204601,0,0.0,16,0.0659,0.3333333333333333,0.0,-0.005069659170158047,-0.07604488755237071,1
voip-e72dba1759-20130325_210917,4,0.3333333333333333,24,0.093,0.25,0.125,-0.004711651026313616,-0.10365632257889956,1
voip-e72dba1759-20130326_221205,5,0.5,20,0.055499999999999994,0.2,0.0,-0.002522942185781798,-0.047935901529854164,1
voip-e72dba1759-20130326_223506,0,0.0,6,0.025733333333333334,0.3333333333333333,0.0,-0.007915455,-0.047492728,1
voip-e8997b10da-20130327_200112,0,0.0,14,0.044585714285714284,0.2857142857142857,0.14285714285714285,-0.005864032,-0.08209645,1
voip-e8997b10da-20130329_000534,0,0.0,10,0.059199999999999996,0.2,0.0,-0.005413596,-0.05413596,1
voip-e8997b10da-20130329_011626,0,0.0,14,0.22517142857142858,0.7142857142857143,0.14285714285714285,-0.0035411182,-0.049575657,1
voip-e8997b10da-20130401_151850,0,0.0,12,0.0012500000000000011,0.3333333333333333,0.16666666666666666,-0.0067618634,-0.08114236,1
voip-e8997b10da-20130401_152019,7,0.5,28,0.13579285714285713,0.5,0.21428571428571427,-0.006396347,-0.17909773,1
voip-e99e4f4538-20130327_140746,4,0.4444444444444444,18,0.0423,0.3333333333333333,0.0,-0.008224494,-0.14804089,1
voip-e9b53d6ace-20130324_222642,0,0.0,8,0.0193,0.25,0.0,-0.0073007992,-0.058406394,1
voip-e9b53d6ace-20130324_223300,2,0.4,10,0.0386,0.5,0.0,-0.00478262,-0.0478262,1
voip-e9b53d6ace-20130401_184931,0,0.0,10,0.011620000000000002,0.2,0.2,-0.0037328242,-0.037328243,1
voip-e9b53d6ace-20130401_205843,2,0.25,16,0.007262500000000001,0.125,0.125,-0.0023373726522549986,-0.03506058978382498,1
voip-eaef6f434c-20130323_025316,2,0.4,10,0.09581999999999999,0.4,0.0,-0.0038062972,-0.03806297,1
voip-ec87351630-20130328_162752,2,0.3333333333333333,12,0.001983333333333337,0.3333333333333333,0.3333333333333333,-0.006840082520449703,-0.07524090772494674,1
voip-ef9aa63b85-20130328_211048,2,0.2,20,0.025179999999999998,0.2,0.2,-0.006750181937700529,-0.12825345681631006,1
voip-ef9aa63b85-20130329_125741,2,0.2857142857142857,14,-0.01371428571428571,0.2857142857142857,0.2857142857142857,-0.005786329,-0.081008606,1
voip-ef9aa63b85-20130329_131544,5,0.4166666666666667,24,-0.03216666666666667,0.3333333333333333,0.3333333333333333,-0.007005188957049066,-0.16111934601212852,1
voip-f091d0e461-20130327_210252,0,0.0,14,0.0969857142857143,0.42857142857142855,0.0,-0.0038574091740883887,-0.05014631926314905,1
voip-f091d0e461-20130327_210653,0,0.0,14,0.13799999999999998,0.42857142857142855,0.0,-0.002907677,-0.04070748,1
voip-f091d0e461-20130327_211146,0,0.0,10,0.13957999999999998,0.4,0.0,-0.005963681,-0.05963681,1
voip-f113dbb0e1-20130327_173842,3,0.3,20,0.008577777777777778,0.1111111111111111,0.0,-0.004744961,-0.09489922,1
voip-f17e3b578c-20130328_174111,0,0.0,14,0.01102857142857143,0.14285714285714285,0.0,-0.003529464687184932,-0.04588304093340412,1
voip-f1e8236264-20130323_004442,0,0.0,10,-0.062060000000000004,0.2,0.2,-0.0050097904,-0.050097905,1
voip-f22c2bf9c7-20130326_193956,7,0.7,20,0.03954,0.2,0.0,-0.006481718232144455,-0.12315264641074464,1
voip-f22c2bf9c7-20130328_115849,4,0.8,10,-0.059199999999999996,0.0,0.2,-0.0029249492,-0.029249491,1
voip-f22c2bf9c7-20130328_165410,0,0.0,12,0.07984999999999999,0.3333333333333333,0.0,-0.006820841,-0.0818501,1
voip-f32f2cfdae-20130327_013132,2,0.25,16,0.039325,0.25,0.125,-0.0073754666,-0.118007466,1
voip-f32f2cfdae-20130327_014457,0,0.0,8,0.0193,0.25,0.0,-0.006115265,-0.04892212,1
voip-fbd422ad18-20130328_181748,2,0.25,16,0.059887499999999996,0.25,0.0,-0.0047213826,-0.07554212,1
voip-fbd422ad18-20130328_184603,0,0.0,12,-0.06458333333333334,0.0,0.16666666666666666,-0.00474483,-0.05693796,1
voip-fbd422ad18-20130328_185340,8,0.6666666666666666,24,0.0064333333333333334,0.08333333333333333,0.0,-0.007541493,-0.18099584,1
voip-fdf8b50918-20130329_013925,2,0.25,16,-0.06458333333333334,0.0,0.16666666666666666,-0.004650861,-0.07441378,1
voip-fdf8b50918-20130329_042348,2,0.4,10,-0.005259999999999998,0.2,0.2,-0.0062467097,-0.0624671,1
voip-fe2783c40a-20130401_144037,2,0.3333333333333333,12,0.0,0.0,0.0,-0.002734034932059744,-0.030074384252657183,1
voip-fe4b6ef58f-20130325_224823,2,0.3333333333333333,12,0.011620000000000002,0.2,0.2,-0.008064246,-0.09677095,1
voip-fe4b6ef58f-20130325_233144,0,0.0,10,0.01544,0.2,0.0,-0.0073933415,-0.073933415,1
voip-fe4b6ef58f-20130325_233912,4,0.4,20,0.09061999999999999,0.4,0.0,-0.006602515994975539,-0.12544780390453525,1
voip-fe4b6ef58f-20130325_234625,0,0.0,16,-0.0032874999999999988,0.125,0.125,-0.006630831886598442,-0.09283164641237818,1
